ID,Education,Age,DaysAsCustomer,Marital_Status,Kidhome,Teenhome,Country,Recency,Purchases, Income ,CampaingsAccepted,Complain,Spent,Cluster
832,PhD,57,3498,Together,0,1,Spain,90,23,65814.0,0,0,747,C
4964,PhD,65,3533,Together,0,0,Canada,90,18,74250.0,0,0,1158,B
11030,Master,47,3556,Married,1,0,Spain,90,4,33181.0,1,0,16,A
4587,Master,79,3725,Widow,0,0,Spain,90,12,45006.0,0,0,266,A
450,Master,65,3731,Together,0,1,USA,90,12,42315.0,0,0,270,A
11031,PhD,73,3783,Married,1,1,Australia,90,5,48699.0,0,0,40,A
4990,Graduation,69,3802,Married,0,0,Australia,90,21,59111.0,0,0,869,B
221,Graduation,68,3807,Married,0,1,Germany,90,12,48726.0,0,0,242,A
4351,Graduation,68,3807,Divorced,1,1,Spain,90,5,37244.0,1,0,55,A
1357,Graduation,53,3826,Together,1,2,Germany,90,19,74854.0,0,0,1562,D
5667,PhD,59,4005,Married,0,1,Canada,90,26,60896.0,0,0,1701,D
8867,PhD,35,4046,Married,0,0,Saudi Arabia,90,20,67546.0,0,0,2126,D
2747,PhD,35,4046,Married,0,0,Spain,90,20,67546.0,0,0,2126,D
7422,Graduation,36,4055,Single,1,0,Spain,90,16,46923.0,0,0,369,C
4148,Graduation,51,4057,Married,1,2,Spain,90,19,38988.0,0,0,348,C
9516,2n Cycle,52,4059,Divorced,0,0,Spain,90,28,49118.0,2,0,1229,B
1291,PhD,45,4073,Together,1,0,Spain,90,16,27683.0,0,0,351,C
1833,PhD,49,3443,Single,1,0,Spain,91,9,39190.0,0,0,133,A
7270,Graduation,42,3534,Divorced,0,0,Saudi Arabia,91,19,56981.0,1,0,1241,B
8182,Graduation,39,3554,Married,1,0,Canada,91,11,23228.0,0,0,121,A
10394,Graduation,39,3567,Married,0,0,Canada,91,18,90000.0,3,0,1479,D
1142,PhD,70,3568,Married,0,1,Spain,91,16,55707.0,0,0,428,C
451,Graduation,34,3570,Single,1,0,India,91,5,9255.0,0,0,22,A
7128,PhD,46,3583,Single,1,1,Spain,91,4,42997.0,0,0,15,A
10678,Graduation,64,3592,Together,0,1,Spain,91,25,71232.0,0,0,917,B
7755,PhD,69,3608,Married,0,1,Spain,91,16,57744.0,0,0,411,C
4754,Master,57,3656,Married,0,1,Spain,91,7,33585.0,0,0,122,A
20,2n Cycle,58,3680,Married,0,1,Germany,91,8,46891.0,0,0,183,A
2246,2n Cycle,58,3680,Married,0,1,Spain,91,8,46891.0,0,0,183,A
10307,Graduation,67,3681,Married,0,2,Spain,91,19,50387.0,0,0,525,C
2147,Graduation,54,3696,Together,0,0,Spain,91,23,76653.0,2,0,2279,D
10590,PhD,67,3835,Together,0,0,Spain,91,23,76542.0,0,0,1483,D
6565,Master,74,3837,Married,0,1,USA,91,26,76995.0,1,0,1782,D
6619,Graduation,45,3922,Married,1,1,Spain,91,6,38415.0,0,0,44,A
4817,Graduation,67,4073,Divorced,0,0,Spain,91,4,22304.0,0,0,18,A
4508,Graduation,71,3417,Single,0,0,Germany,92,19,75127.0,0,0,833,C
4843,Graduation,71,3417,Single,0,0,Saudi Arabia,92,19,75127.0,0,0,833,C
9197,Graduation,70,3504,Married,0,1,Spain,92,7,39722.0,0,0,47,A
6237,PhD,57,3583,Single,0,2,Spain,92,25,7144.0,0,0,416,C
6515,Graduation,46,3584,Together,1,0,Saudi Arabia,92,6,39771.0,0,0,50,A
5954,Master,51,3642,Divorced,1,0,Spain,92,11,42618.0,0,0,192,A
7938,PhD,65,3648,Together,0,1,Germany,92,17,51518.0,0,0,449,C
961,Graduation,51,3669,Married,0,1,Spain,92,17,74716.0,0,0,860,B
1764,Graduation,48,3703,Single,1,0,Saudi Arabia,92,15,33955.0,0,0,270,A
1916,Master,69,3719,Married,0,1,Germany,92,19,45736.0,0,0,437,C
6941,Graduation,52,3729,Single,0,0,Spain,92,6,31632.0,0,0,95,A
5562,Graduation,49,3747,Married,0,1,Spain,92,21,60093.0,0,0,735,C
1517,Graduation,54,3759,Single,1,0,Spain,92,5,30822.0,0,0,51,A
7286,Graduation,55,3780,Together,1,0,Australia,92,5,41728.0,0,0,55,A
4687,Master,65,3781,Married,0,0,Spain,92,24,80739.0,0,0,1633,D
5631,Graduation,32,3802,Single,0,0,USA,92,18,49767.0,0,0,692,C
1951,Basic,42,3897,Married,0,0,Spain,92,27,34445.0,0,0,839,C
123,Graduation,72,3918,Widow,0,1,Australia,92,15,67046.0,0,0,993,B
9451,Graduation,58,3960,Married,0,1,Canada,92,26,73538.0,0,0,1658,D
7396,Graduation,57,3975,Married,0,0,Spain,92,26,80398.0,1,0,1597,D
3298,Master,67,3977,Married,0,1,Saudi Arabia,92,31,52973.0,0,0,1152,B
6730,Graduation,69,3982,Married,1,1,Spain,92,8,38998.0,0,1,54,A
9916,Graduation,69,3982,Married,1,1,Saudi Arabia,92,8,38998.0,0,1,54,A
2227,2n Cycle,65,4024,Together,0,0,Saudi Arabia,92,11,26490.0,0,0,210,A
946,2n Cycle,65,4024,Together,0,0,Spain,92,11,26490.0,0,0,210,A
3745,2n Cycle,35,4042,Married,1,0,India,92,8,23331.0,0,0,103,A
4094,Graduation,62,4052,Married,1,1,Australia,92,15,60544.0,0,0,289,A
8588,Graduation,62,4052,Married,1,1,Germany,92,15,60544.0,0,0,289,A
3916,PhD,52,4062,Together,1,0,Spain,92,25,49269.0,0,0,890,B
9135,Graduation,73,4071,Together,1,1,Spain,92,6,27203.0,0,0,64,A
1755,2n Cycle,35,3458,Together,1,0,Saudi Arabia,93,7,45204.0,0,0,114,A
2875,Graduation,45,3496,Married,0,0,Spain,93,24,67023.0,0,1,906,B
2008,Graduation,45,3518,Married,0,0,Saudi Arabia,93,19,77583.0,1,0,1149,B
10925,Graduation,40,3545,Married,0,0,Saudi Arabia,93,25,76630.0,0,0,1003,B
1604,Master,63,3607,Married,0,1,Spain,93,13,47353.0,0,0,225,A
5389,Graduation,59,3631,Married,0,2,Spain,93,16,48920.0,1,0,347,C
2878,PhD,76,3653,Married,0,1,Spain,93,15,67472.0,0,0,414,C
4440,Master,59,3671,Married,0,1,Saudi Arabia,93,18,64100.0,1,0,546,C
1324,Graduation,35,3774,Married,1,0,India,93,8,38872.0,0,0,91,A
6262,Master,61,3824,Single,0,0,Germany,93,22,72217.0,0,0,1573,D
3628,Basic,36,3895,Single,1,0,Spain,93,7,15038.0,0,0,80,A
3641,Graduation,47,3904,Married,1,0,Spain,93,7,13624.0,0,0,36,A
322,Graduation,45,3912,Together,1,1,Australia,93,7,42554.0,0,0,41,A
175,Graduation,37,3914,Married,1,0,Spain,93,22,71952.0,2,0,1443,B
6988,Graduation,37,3914,Married,1,0,Australia,93,22,71952.0,2,0,1443,B
8204,2n Cycle,52,3939,Married,0,0,Germany,93,18,78041.0,0,0,1319,B
7476,Master,59,3953,Single,0,1,Saudi Arabia,93,23,63972.0,1,0,1269,B
5221,Graduation,66,3954,Married,0,1,Germany,93,26,52852.0,1,0,879,B
8970,PhD,51,3993,Married,0,1,Spain,93,19,62010.0,0,0,530,C
9286,Master,63,4006,Together,0,0,Spain,93,19,83151.0,0,0,747,C
5831,Graduation,56,4055,Married,0,1,Spain,93,18,77870.0,2,0,1815,D
1010,Graduation,46,3445,Together,2,1,Spain,94,7,46931.0,0,0,78,A
11074,Graduation,46,3460,Single,0,0,Saudi Arabia,94,18,85072.0,0,0,1423,B
5896,Master,36,3482,Married,0,0,Spain,94,15,73395.0,0,0,397,C
3515,Graduation,71,3511,Single,0,1,Spain,94,9,62307.0,0,0,160,A
5324,PhD,42,3540,Married,1,0,USA,94,19,58293.0,0,0,422,C
6534,Graduation,49,3555,Together,1,0,Saudi Arabia,94,6,47889.0,0,0,67,A
8373,Basic,44,3580,Together,1,0,Canada,94,5,24594.0,0,0,29,A
3829,Basic,44,3580,Together,1,0,Saudi Arabia,94,5,24594.0,0,0,29,A
4501,Master,58,3610,Single,0,0,Spain,94,20,69882.0,0,0,1478,D
4179,Graduation,64,3692,Together,0,0,Spain,94,6,24221.0,0,0,55,A
2292,Graduation,38,3710,Single,1,0,Spain,94,5,22327.0,0,0,24,A
9239,Master,62,3717,Married,0,2,USA,94,8,61923.0,0,0,126,A
8953,Master,58,3798,Single,2,1,Spain,94,6,35791.0,0,0,35,A
10258,Master,58,3798,Single,2,1,USA,94,6,35791.0,0,0,35,A
3520,Master,33,3838,Single,0,0,Canada,94,14,91172.0,4,0,1092,B
10402,Graduation,56,3879,Married,1,1,Canada,94,6,35441.0,0,0,39,A
11114,Graduation,53,3885,Together,1,0,Spain,94,9,19656.0,0,0,84,A
9553,Graduation,36,3915,Married,0,0,India,94,4,7500.0,0,0,15,A
6055,Graduation,44,3984,Married,0,0,Spain,94,19,71626.0,1,0,1305,B
4786,Graduation,46,4012,Married,1,1,USA,94,29,75330.0,0,0,1109,B
5015,Master,47,4032,Married,1,0,Spain,94,9,34529.0,0,0,162,A
8560,Graduation,31,4036,Single,0,0,Canada,94,18,48789.0,0,0,680,C
3469,PhD,46,4040,Divorced,1,1,Spain,94,9,34487.0,0,0,103,A
5885,2n Cycle,50,4055,Married,2,1,Canada,94,16,35688.0,0,0,211,A
3310,2n Cycle,50,4055,Married,2,1,Spain,94,16,35688.0,0,0,211,A
2134,Graduation,71,4060,Single,0,1,Saudi Arabia,94,22,53700.0,0,0,694,C
2532,Master,36,3499,Single,0,0,Spain,95,13,73454.0,1,0,1651,D
2579,Graduation,66,3573,Married,0,1,Spain,95,26,71113.0,0,0,835,C
5623,Master,43,3655,Married,1,0,Spain,95,5,31535.0,1,0,51,A
4789,Graduation,70,3664,Together,0,0,India,95,18,80812.0,3,0,1677,D
9523,Graduation,41,3695,Together,1,0,Spain,95,4,40479.0,0,0,15,A
5268,Graduation,63,3701,Married,1,1,Germany,95,7,29440.0,0,0,56,A
1545,Graduation,37,3710,Married,1,0,Spain,95,20,38508.0,0,0,443,C
2254,Graduation,40,3736,Married,0,0,Australia,95,21,69520.0,0,0,1455,D
2661,Graduation,59,3769,Single,1,1,Saudi Arabia,95,10,18701.0,0,0,44,A
3130,Graduation,59,3769,Single,1,1,Spain,95,10,18701.0,0,0,44,A
5847,Graduation,54,3775,Divorced,0,1,Spain,95,23,69901.0,0,0,882,B
5863,Graduation,70,3775,Married,0,1,Spain,95,21,47703.0,0,0,655,C
999,Graduation,32,3922,Single,0,0,Canada,95,25,86037.0,2,0,730,C
2931,Graduation,45,4025,Divorced,0,0,Spain,95,22,71847.0,1,0,1192,B
1890,2n Cycle,52,4027,Together,1,1,Spain,95,4,42033.0,0,0,25,A
5589,Graduation,59,4046,Divorced,0,1,India,95,24,51983.0,0,0,793,C
10172,Graduation,35,4067,Single,0,0,Spain,95,21,68655.0,0,0,1538,D
6729,Graduation,35,4067,Single,0,0,Saudi Arabia,95,21,68655.0,0,0,1538,D
10492,Graduation,64,3384,Together,2,1,India,96,4,38285.0,0,0,10,A
2939,Master,53,3386,Together,0,0,Canada,96,15,79419.0,0,0,1631,D
5948,Graduation,48,3440,Single,0,1,USA,96,12,57338.0,0,0,237,A
574,Graduation,59,3446,Married,0,0,Germany,96,7,42523.0,0,0,125,A
3266,Graduation,59,3446,Married,0,0,Canada,96,7,42523.0,0,0,125,A
10500,Graduation,39,3464,Married,1,0,Australia,96,9,31761.0,0,0,98,A
7987,Graduation,54,3493,Married,0,1,Canada,96,19,65747.0,1,0,460,C
1135,Master,63,3513,Together,1,1,Canada,96,12,17144.0,0,0,47,A
24,Master,63,3513,Together,1,1,Saudi Arabia,96,12,17144.0,0,0,47,A
1966,PhD,58,3598,Married,0,0,Australia,96,26,84618.0,1,0,1672,D
7789,PhD,58,3598,Married,0,0,Spain,96,26,84618.0,1,0,1672,D
3336,PhD,75,3599,Together,0,1,Australia,96,14,66375.0,1,0,948,B
5644,Graduation,66,3639,Together,0,1,Spain,96,15,42213.0,1,0,363,C
6663,PhD,83,3735,Single,0,0,Spain,96,9,51141.0,0,0,157,A
10262,Graduation,43,3794,Married,2,0,India,96,11,15072.0,0,0,53,A
456,2n Cycle,37,3886,Married,1,0,Spain,96,7,7500.0,0,0,36,A
3270,2n Cycle,45,3907,Together,1,0,Saudi Arabia,96,11,17117.0,0,0,128,A
5748,Graduation,58,3954,Married,0,1,Saudi Arabia,96,16,59754.0,0,0,475,C
8952,Master,70,3980,Married,0,1,Spain,96,23,65569.0,0,0,859,B
3921,2n Cycle,71,3988,Widow,0,0,Spain,96,10,28457.0,0,0,205,A
9826,PhD,51,4034,Single,0,0,USA,96,22,86857.0,0,0,2114,D
5830,PhD,51,4034,Single,0,0,Saudi Arabia,96,22,86857.0,0,0,2114,D
8310,Graduation,59,4048,Together,0,1,Spain,96,24,68142.0,0,0,1459,D
6382,Graduation,70,3382,Together,1,1,USA,97,5,48794.0,0,0,54,A
8439,Graduation,59,3402,Together,0,2,Spain,97,15,63404.0,1,0,902,B
7613,2n Cycle,49,3415,Together,1,0,Spain,97,14,49669.0,0,0,326,A
48,Graduation,59,3445,Together,0,1,Spain,97,10,55761.0,1,0,184,A
5046,Graduation,65,3536,Divorced,0,1,Saudi Arabia,97,25,78331.0,0,0,1638,D
3231,Graduation,50,3595,Married,1,0,USA,97,5,37971.0,0,0,30,A
7181,Graduation,46,3613,Married,0,1,Spain,97,7,30368.0,0,0,52,A
1663,PhD,45,3626,Together,1,0,Spain,97,5,34043.0,0,0,49,A
5441,PhD,58,3687,Widow,0,1,Spain,97,15,54111.0,0,0,388,C
8602,Graduation,59,3761,Divorced,0,1,Spain,97,26,69932.0,0,0,1049,B
9925,PhD,42,3779,Together,1,0,Spain,97,12,39665.0,1,0,216,A
9499,Graduation,69,3797,Married,1,2,Canada,97,17,93404.0,2,0,1616,D
6568,Graduation,39,3837,Married,1,0,USA,97,6,38680.0,0,0,79,A
3032,Graduation,39,3866,Married,1,0,Spain,97,11,24570.0,0,0,193,A
5153,PhD,56,3871,Married,0,1,Spain,97,34,77766.0,1,0,1529,D
4127,PhD,56,3871,Married,0,1,Spain,97,34,77766.0,1,0,1529,D
9940,Graduation,65,3932,Together,0,1,Saudi Arabia,97,16,64961.0,0,0,1009,B
7527,Master,55,3964,Divorced,1,0,Spain,97,9,23748.0,0,0,76,A
3406,Graduation,59,3994,Single,0,1,Saudi Arabia,97,16,45989.0,0,0,322,A
9771,2n Cycle,35,4011,Single,1,0,India,97,17,23331.0,0,0,269,A
6722,PhD,69,3380,Married,0,1,Canada,98,23,70421.0,0,0,767,C
213,PhD,60,3411,Single,1,1,Spain,98,10,23091.0,0,0,48,A
8541,2n Cycle,33,3492,Married,1,0,Spain,98,8,24683.0,0,0,41,A
8475,PhD,50,3499,Married,0,1,India,98,37,157243.0,0,0,1608,D
8070,PhD,50,3499,Married,0,1,Spain,98,12,54222.0,0,0,264,A
313,Graduation,55,3623,Widow,0,0,Saudi Arabia,98,22,73455.0,1,0,2088,D
9757,Graduation,51,3647,Together,0,0,Spain,98,24,84906.0,3,0,1631,D
2088,Graduation,51,3647,Together,0,0,Germany,98,24,84906.0,3,0,1631,D
2320,2n Cycle,45,3669,Married,0,1,Spain,98,23,47025.0,0,0,635,C
966,Graduation,57,3738,Married,0,1,Spain,98,25,44529.0,1,0,691,C
9706,PhD,49,3749,Single,1,0,Canada,98,8,31560.0,0,0,94,A
3979,PhD,40,3782,Divorced,0,0,Spain,98,17,90687.0,1,0,1779,D
5602,PhD,34,3787,Together,0,0,India,98,28,66973.0,0,0,1282,B
2202,Graduation,45,3825,Together,0,1,Spain,98,6,41154.0,0,0,69,A
9645,Graduation,55,4002,Married,0,0,Spain,98,24,64590.0,0,0,1338,B
7230,PhD,63,4012,Divorced,0,1,USA,98,22,50611.0,1,0,493,C
5675,PhD,63,4012,Divorced,0,1,USA,98,22,50611.0,1,0,493,C
4974,Graduation,53,4021,Single,1,2,USA,98,29,83273.0,0,0,1392,B
5687,Graduation,43,4023,Divorced,0,0,Canada,98,27,81702.0,0,0,1633,D
5871,Master,44,4046,Together,0,0,Saudi Arabia,98,16,24401.0,0,0,467,C
3846,Graduation,49,4048,Married,0,1,Spain,98,15,42557.0,0,0,270,A
10001,2n Cycle,38,4076,Together,1,0,Spain,98,10,7500.0,0,0,100,A
2831,Graduation,47,3381,Together,0,1,Spain,99,26,78416.0,0,0,1179,B
868,Graduation,57,3400,Married,0,1,Saudi Arabia,99,6,44794.0,0,0,65,A
7212,Graduation,57,3400,Married,0,1,Australia,99,6,44794.0,0,0,65,A
1743,Graduation,49,3413,Single,0,0,Spain,99,11,69719.0,0,0,801,C
2415,Graduation,61,3462,Together,0,1,Spain,99,16,62568.0,1,0,953,B
7947,Graduation,54,3475,Married,1,1,Spain,99,5,42231.0,0,0,37,A
2106,2n Cycle,49,3483,Married,0,0,Spain,99,5,20130.0,0,0,34,A
3363,2n Cycle,49,3483,Married,0,0,Spain,99,5,20130.0,0,0,34,A
8595,Graduation,50,3517,Widow,0,1,Australia,99,7,42429.0,0,0,67,A
7232,Graduation,50,3517,Widow,0,1,Spain,99,7,42429.0,0,0,67,A
9977,Graduation,50,3664,Divorced,0,1,USA,99,20,78901.0,0,0,734,C
10142,PhD,47,3858,Divorced,0,1,USA,99,20,66476.0,0,0,689,C
5263,2n Cycle,46,3902,Married,1,0,Spain,99,5,31056.0,0,0,55,A
22,Graduation,47,3952,Divorced,1,0,Spain,99,14,46310.0,0,0,309,A
528,Graduation,45,3956,Married,0,0,India,99,20,65819.0,0,0,1383,B
4070,PhD,54,4045,Married,0,2,Canada,99,18,94871.0,2,0,1078,B
